,지점,일시,최저기온(°C),평균기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa)
2292,131,2018-04-11,10.9,14.9,20.1,2.0,2.7,3.2,49.3,1004.4
2293,131,2018-04-12,7.3,13.9,20.8,0.0,1.8,-2.8,34.1,1011.5
2294,131,2018-04-13,5.9,13.9,19.4,0.0,2.5,-3.4,33.0,1015.2
2295,131,2018-04-14,7.1,8.8,13.3,29.7,2.4,5.3,81.5,1002.2
2296,131,2018-04-15,6.3,10.0,16.2,0.0,2.1,2.9,63.6,1006.2
2297,131,2018-04-16,4.8,11.9,18.7,0.0,1.3,1.9,54.3,1012.5
2298,131,2018-04-17,8.8,13.7,20.2,0.0,1.4,1.8,46.8,1012.8
2299,131,2018-04-18,6.7,14.0,21.8,0.0,1.3,-0.7,39.9,1010.7
2300,131,2018-04-19,7.0,15.8,24.2,0.0,1.3,-0.8,36.4,1010.9
2301,131,2018-04-20,10.8,19.9,29.5,0.0,1.1,6.2,43.6,1012.5
2302,131,2018-04-21,12.1,20.2,29.6,0.0,1.4,4.2,41.3,1011.1
2303,131,2018-04-22,12.6,17.1,21.0,0.7,1.9,7.8,55.6,1010.8
2304,131,2018-04-23,10.3,11.4,17.3,44.6,2.5,9.0,85.5,1007.9
2305,131,2018-04-24,9.8,12.2,15.6,3.2,2.8,7.1,73.4,1003.8
2306,131,2018-04-25,6.9,14.8,22.5,0.0,1.7,-0.7,38.4,1006.4
2307,131,2018-04-26,9.4,16.0,24.0,0.0,1.4,3.7,47.3,1007.1
2308,131,2018-04-27,9.7,16.2,23.1,0.0,1.5,6.2,53.5,1007.6
2309,131,2018-04-28,10.9,16.9,24.6,0.0,1.5,6.3,54.0,1009.6
2310,131,2018-04-29,8.3,17.2,26.3,0.0,1.4,3.6,44.5,1006.7
2311,131,2018-04-30,12.7,19.8,27.1,0.0,1.4,11.0,58.4,1007.4
2312,131,2018-05-01,16.7,20.9,25.7,0.0,1.5,14.7,68.9,1006.6
2313,131,2018-05-02,11.2,17.2,23.8,11.0,2.2,13.3,78.6,998.4
2314,131,2018-05-03,9.0,12.6,17.4,0.0,3.1,3.1,54.9,1001.9
2315,131,2018-05-04,8.3,15.3,22.0,0.0,2.8,-0.6,38.3,1006.2
2316,131,2018-05-05,11.4,19.0,26.7,0.0,1.8,3.7,38.1,1008.6
2317,131,2018-05-06,14.7,15.8,19.8,15.7,1.5,14.2,90.6,1000.5
2318,131,2018-05-07,15.1,18.2,22.5,0.0,1.6,13.3,75.1,999.9
2319,131,2018-05-08,13.5,17.1,21.3,0.0,2.9,8.7,58.5,1007.1
2320,131,2018-05-09,9.7,16.1,22.1,0.0,1.8,6.0,53.3,1013.8
2321,131,2018-05-10,11.3,16.5,23.7,0.0,1.8,8.7,63.0,1015.5
2322,131,2018-05-11,11.3,17.1,24.3,0.0,1.6,7.3,57.3,1011.4
2323,131,2018-05-12,13.1,15.7,17.6,24.3,1.1,13.0,85.1,1003.5
2324,131,2018-05-13,15.1,17.4,20.4,1.0,1.6,13.2,77.3,1001.7
2325,131,2018-05-14,13.9,20.4,26.9,0.0,1.4,13.3,66.1,1004.6
2326,131,2018-05-15,16.2,24.0,30.1,0.0,1.1,14.1,57.0,1003.5
2327,131,2018-05-16,22.4,25.3,27.2,0.4,2.0,20.1,73.4,998.9
2328,131,2018-05-17,24.7,26.3,31.1,0.0,1.7,20.3,70.3,996.8
2329,131,2018-05-18,14.5,19.3,25.2,17.2,2.5,16.9,86.4,998.6
2330,131,2018-05-19,12.8,17.6,22.2,0.0,3.4,7.4,53.6,1008.9
2331,131,2018-05-20,11.2,17.8,23.1,0.0,2.8,3.1,38.5,1012.0
2332,131,2018-05-21,12.7,17.5,21.7,0.0,2.6,8.9,57.4,1011.3
2333,131,2018-05-22,14.5,18.9,25.0,6.9,1.2,12.4,68.4,1005.2
2334,131,2018-05-23,15.1,18.9,23.1,15.5,2.0,9.3,57.8,1001.4
2335,131,2018-05-24,11.9,19.5,27.2,0.0,1.9,7.1,48.3,1003.4
2336,131,2018-05-25,13.6,20.4,26.4,0.0,1.3,6.5,42.9,1001.7
2337,131,2018-05-26,14.0,22.0,30.5,0.0,1.5,9.5,47.8,1001.9
2338,131,2018-05-27,17.4,21.3,26.5,0.0,1.3,11.2,54.0,1003.6
2339,131,2018-05-28,15.5,23.0,30.6,0.0,1.6,12.6,55.0,1003.0
2340,131,2018-05-29,20.2,23.3,28.2,0.0,1.5,15.8,63.9,1004.4
2341,131,2018-05-30,18.3,21.9,28.6,0.0,1.9,13.5,61.1,1003.3
2342,131,2018-05-31,15.2,21.2,26.9,0.0,1.7,11.0,53.8,1004.7
2343,131,2018-06-01,17.4,24.2,30.5,0.0,1.6,11.2,47.1,1008.0
2344,131,2018-06-02,17.6,24.2,31.1,0.0,1.6,8.2,38.8,1008.4
2345,131,2018-06-03,16.5,24.1,31.1,0.0,1.5,8.8,41.9,1006.4
2346,131,2018-06-04,19.1,23.5,29.3,0.0,1.5,12.1,50.4,1006.0
2347,131,2018-06-05,19.6,23.9,28.7,0.0,1.4,14.1,56.5,1004.9
2348,131,2018-06-06,19.5,24.2,30.5,0.0,1.5,15.4,59.3,1005.0
2349,131,2018-06-07,19.1,23.9,30.0,0.0,1.7,15.7,63.0,1004.6
2350,131,2018-06-08,18.5,21.9,26.4,0.0,1.7,15.2,66.9,1002.1
2351,131,2018-06-09,18.1,23.0,28.2,0.0,2.8,13.9,58.6,1000.2
2352,131,2018-06-10,19.2,21.5,25.2,0.0,3.3,12.3,56.1,997.9
2353,131,2018-06-11,18.7,20.6,23.2,0.0,2.1,12.5,60.3,993.9
2354,131,2018-06-12,18.5,22.0,27.4,0.0,1.7,13.5,60.6,996.1
2355,131,2018-06-13,17.5,23.1,28.1,0.0,1.9,14.5,59.8,999.6
2356,131,2018-06-14,19.4,22.5,26.9,0.7,3.1,13.5,57.3,1001.0
2357,131,2018-06-15,18.4,21.8,26.3,0.0,3.3,10.4,49.4,1004.1
2358,131,2018-06-16,16.6,22.3,28.6,0.0,2.2,10.5,48.4,1005.5
2359,131,2018-06-17,18.2,23.3,29.3,0.0,1.5,15.1,61.9,1003.4
2360,131,2018-06-18,20.7,25.7,31.6,0.0,1.5,14.8,53.4,999.8
2361,131,2018-06-19,19.7,21.5,24.9,0.1,1.3,16.4,73.3,998.5
2362,131,2018-06-20,19.5,23.4,28.9,0.0,1.7,15.1,62.9,997.2
2363,131,2018-06-21,19.3,24.1,29.9,0.0,2.0,11.7,50.3,1000.3
2364,131,2018-06-22,18.6,25.7,32.0,0.0,1.5,11.2,44.0,1001.7
2365,131,2018-06-23,20.6,25.1,31.3,0.0,1.9,13.2,49.6,998.1
2366,131,2018-06-24,20.2,26.3,33.4,0.0,1.7,15.1,54.5,1001.6
2367,131,2018-06-25,20.7,27.3,33.4,0.0,1.1,14.9,48.9,1003.6
2368,131,2018-06-26,20.9,23.6,26.0,62.2,1.6,19.6,80.0,998.0
2369,131,2018-06-27,22.5,25.5,30.5,0.3,2.0,20.1,73.6,995.5
2370,131,2018-06-28,23.2,24.7,26.8,0.0,1.7,20.5,77.5,993.1
2371,131,2018-06-29,21.9,26.3,31.5,0.0,1.7,19.1,66.8,996.3
2372,131,2018-06-30,23.6,25.7,29.4,0.0,1.7,20.5,73.5,1002.9
2373,131,2018-07-01,20.3,22.1,26.0,117.8,1.7,19.5,86.0,1003.1
2374,131,2018-07-02,20.7,23.0,25.8,54.1,1.5,20.8,87.6,1001.2
2375,131,2018-07-03,22.9,26.7,31.0,0.1,2.6,20.5,70.4,992.6
2376,131,2018-07-04,24.3,26.1,31.1,12.8,1.4,21.9,78.5,991.4
2377,131,2018-07-05,23.1,25.7,31.5,59.1,1.7,21.0,76.9,996.2
2378,131,2018-07-06,21.8,23.7,25.6,0.3,2.4,17.8,70.3,1000.7
2379,131,2018-07-07,19.6,23.7,28.6,0.0,2.5,14.6,57.8,1003.3
2380,131,2018-07-08,18.5,22.7,27.1,0.0,2.8,14.2,59.1,1005.7
2381,131,2018-07-09,19.4,20.8,22.6,23.2,1.4,17.5,81.9,1008.4
2382,131,2018-07-10,21.4,26.2,30.6,0.0,1.6,20.6,72.0,1007.7
2383,131,2018-07-11,25.7,28.7,32.7,0.0,1.4,22.4,69.9,1008.1
2384,131,2018-07-12,25.7,29.0,32.6,0.0,1.4,22.8,70.5,1006.6
2385,131,2018-07-13,26.1,29.0,33.7,0.0,1.4,22.0,67.1,1005.4
2386,131,2018-07-14,25.5,29.1,34.0,0.0,1.6,21.7,65.6,1004.6
2387,131,2018-07-15,25.5,29.7,34.2,0.0,1.4,21.3,62.5,1005.3
2388,131,2018-07-16,24.8,29.5,34.7,0.0,1.5,21.1,62.3,1005.5
2389,131,2018-07-17,25.4,28.9,33.8,0.0,1.6,20.9,63.1,1005.2
2390,131,2018-07-18,25.0,29.1,34.5,0.0,1.5,21.3,64.4,1004.9
2391,131,2018-07-19,24.9,29.2,34.5,0.0,1.7,20.5,60.9,1004.0
2392,131,2018-07-20,24.5,30.1,35.4,0.0,1.4,21.3,60.9,1002.4
2393,131,2018-07-21,26.1,31.3,37.1,0.0,1.4,20.3,53.9,1001.9
2394,131,2018-07-22,25.8,31.4,37.8,0.0,1.5,21.4,56.8,1001.8
2395,131,2018-07-23,27.4,30.9,35.4,0.0,1.4,21.6,59.0,1002.1
2396,131,2018-07-24,26.6,31.6,37.1,0.0,1.6,22.4,60.0,1000.6
2397,131,2018-07-25,28.1,31.0,34.7,0.0,1.9,22.6,61.8,1000.8
2398,131,2018-07-26,26.8,30.8,35.4,0.0,1.6,22.9,64.0,1000.6
2399,131,2018-07-27,26.9,31.2,36.6,0.0,1.7,23.1,64.1,1000.2
2400,131,2018-07-28,24.8,29.1,35.9,57.5,1.3,23.7,74.3,998.9
2401,131,2018-07-29,25.8,30.3,35.6,0.0,2.4,21.1,60.6,996.5
2402,131,2018-07-30,25.9,30.7,35.5,0.0,2.3,20.5,55.6,997.2
2403,131,2018-07-31,25.5,31.5,36.7,0.0,1.5,20.3,53.0,997.8
2404,131,2018-08-01,26.6,32.7,38.3,0.0,1.4,21.3,53.4,996.6
2405,131,2018-08-02,27.9,33.0,37.9,0.0,1.5,20.4,48.8,998.8
2406,131,2018-08-03,28.9,32.7,38.2,0.0,1.7,20.9,51.1,1000.6
2407,131,2018-08-04,28.2,30.7,34.9,0.0,1.8,22.4,61.9,1001.3
2408,131,2018-08-05,27.0,30.1,34.7,0.0,2.0,22.4,64.9,1000.9
2409,131,2018-08-06,27.3,30.3,35.1,0.0,1.7,23.7,68.5,1000.1
2410,131,2018-08-07,27.9,31.0,35.8,0.0,1.9,22.6,61.5,1000.3
2411,131,2018-08-08,27.3,30.8,35.7,0.0,1.8,21.9,60.9,1000.0
2412,131,2018-08-09,26.7,29.8,34.4,0.0,1.5,23.2,69.3,997.8
2413,131,2018-08-10,27.0,30.5,35.6,0.0,2.0,22.8,65.3,996.6
2414,131,2018-08-11,26.7,29.8,33.8,0.0,2.7,20.8,59.4,998.7
2415,131,2018-08-12,25.7,30.1,34.8,0.0,2.1,21.2,60.5,1000.7
2416,131,2018-08-13,26.7,31.9,37.1,0.0,1.4,22.2,59.0,1003.1
2417,131,2018-08-14,28.0,32.4,37.1,0.0,1.7,21.5,54.5,1002.9
2418,131,2018-08-15,28.0,33.1,39.1,0.0,1.8,20.1,48.4,999.9
2419,131,2018-08-16,25.9,29.8,36.0,0.0,3.2,19.1,53.9,1002.3
2420,131,2018-08-17,22.8,26.8,31.7,0.0,3.5,13.6,45.0,1005.4
2421,131,2018-08-18,20.8,26.6,31.6,0.0,2.3,13.3,45.3,1004.0
2422,131,2018-08-19,22.5,27.6,32.8,0.0,1.5,16.1,51.1,1003.1
2423,131,2018-08-20,24.2,28.9,35.1,0.0,2.1,18.1,53.0,999.1
2424,131,2018-08-21,26.2,27.6,29.9,0.0,2.2,19.5,62.1,997.3
2425,131,2018-08-22,23.6,30.8,38.1,0.0,2.8,19.9,55.1,997.5
2426,131,2018-08-23,26.8,29.8,33.4,0.9,3.7,20.6,58.5,992.1
2427,131,2018-08-24,23.8,25.0,27.1,17.6,2.7,21.9,82.9,990.7
2428,131,2018-08-25,22.9,24.7,27.8,0.0,1.4,19.2,72.3,1003.1
2429,131,2018-08-26,19.7,21.5,24.7,29.6,1.3,18.1,82.1,1005.4
2430,131,2018-08-27,20.0,23.2,26.9,74.8,1.3,21.3,89.5,1004.7
2431,131,2018-08-28,24.1,26.1,29.8,17.7,1.2,23.2,85.1,1005.0
2432,131,2018-08-29,24.7,27.9,32.1,0.0,1.7,21.5,69.6,1003.2
2433,131,2018-08-30,23.9,26.2,30.4,31.3,1.7,22.9,82.8,1002.9
2434,131,2018-08-31,19.0,23.1,27.3,76.0,1.3,19.6,81.5,1004.0
2435,131,2018-09-01,19.5,24.8,29.9,0.0,2.5,16.8,64.3,1004.6
2436,131,2018-09-02,19.6,24.3,28.2,0.0,2.4,16.4,62.3,1002.7
2437,131,2018-09-03,21.8,24.5,30.2,151.6,1.9,20.4,78.6,995.1
2438,131,2018-09-04,21.5,24.1,28.2,6.2,2.0,17.7,69.5,991.2
2439,131,2018-09-05,19.7,24.1,29.6,0.0,1.7,14.9,59.0,997.0
2440,131,2018-09-06,19.9,23.6,28.1,1.4,1.7,17.6,70.3,998.6
2441,131,2018-09-07,17.2,21.7,26.0,7.5,1.7,15.0,67.8,999.5
2442,131,2018-09-08,15.1,21.2,27.0,0.0,1.6,11.8,58.8,1006.6
2443,131,2018-09-09,15.7,21.7,27.9,0.0,1.3,13.0,60.4,1009.3
2444,131,2018-09-10,17.3,22.2,27.2,0.0,1.9,11.9,54.1,1013.6
2445,131,2018-09-11,15.5,20.6,25.1,0.0,2.3,10.6,54.3,1014.0
2446,131,2018-09-12,15.9,22.3,27.8,0.0,2.2,13.7,59.1,1011.1
2447,131,2018-09-13,20.2,22.3,24.8,0.0,1.7,16.2,68.9,1010.2
2448,131,2018-09-14,19.4,21.6,25.1,1.4,1.9,18.1,80.9,1008.4
2449,131,2018-09-15,20.8,21.9,23.9,0.3,1.3,19.3,85.1,1007.6
2450,131,2018-09-16,21.0,22.5,25.0,0.0,1.2,18.2,77.4,1008.8
2451,131,2018-09-17,20.2,22.9,27.6,0.0,1.4,14.5,61.6,1010.3
2452,131,2018-09-18,17.1,22.0,27.5,0.0,1.4,12.2,57.6,1009.8
2453,131,2018-09-19,16.9,21.3,24.3,0.0,1.0,14.7,66.5,1007.2
2454,131,2018-09-20,17.2,20.1,22.2,0.3,2.6,15.6,76.4,1003.2
2455,131,2018-09-21,17.8,19.4,21.6,34.6,1.7,16.7,84.8,1003.0
2456,131,2018-09-22,17.3,21.2,26.6,0.0,1.5,13.5,65.5,1008.3
2457,131,2018-09-23,14.7,19.6,26.7,0.7,1.3,11.1,60.4,1009.3
2458,131,2018-09-24,13.8,17.5,22.7,0.0,1.4,8.2,58.4,1012.1
2459,131,2018-09-25,10.7,17.6,24.4,0.0,1.7,8.6,59.0,1012.3
2460,131,2018-09-26,14.6,18.6,23.6,0.0,2.3,9.9,58.5,1012.5
2461,131,2018-09-27,12.3,18.4,24.8,0.0,1.7,9.6,58.4,1011.7
2462,131,2018-09-28,13.3,17.8,21.6,0.0,1.7,10.8,64.5,1011.5
2463,131,2018-09-29,13.9,20.0,26.6,0.0,1.6,12.1,63.0,1006.9
2464,131,2018-09-30,15.1,18.0,24.1,0.0,2.0,9.3,59.1,999.6
2465,131,2018-10-01,11.8,14.9,18.6,2.8,1.9,9.0,69.1,1002.1
2466,131,2018-10-02,11.0,16.0,21.3,0.0,1.3,8.6,63.9,1010.7
2467,131,2018-10-03,10.1,16.3,23.1,0.0,1.1,8.9,64.5,1015.1
2468,131,2018-10-04,13.0,19.7,25.9,0.0,2.3,10.3,57.0,1016.3
2469,131,2018-10-05,15.0,17.2,20.5,58.7,2.6,14.8,86.4,1010.1
2470,131,2018-10-06,16.8,18.4,22.2,29.5,3.4,14.9,80.5,998.4
2471,131,2018-10-07,14.1,17.7,22.7,0.0,1.5,10.7,66.3,1010.1
2472,131,2018-10-08,9.3,14.4,20.4,0.0,1.1,4.9,57.1,1012.7
2473,131,2018-10-09,10.0,15.2,20.3,0.0,1.6,7.6,61.8,1009.7
2474,131,2018-10-10,10.6,14.4,16.9,0.2,2.3,4.8,53.6,1010.6
2475,131,2018-10-11,6.3,11.2,15.1,0.0,1.9,1.6,54.0,1016.0
2476,131,2018-10-12,5.8,11.2,17.4,0.0,1.1,2.5,58.0,1019.0
2477,131,2018-10-13,5.5,12.3,19.8,0.0,1.0,4.3,61.4,1018.4
2478,131,2018-10-14,7.5,13.5,19.9,0.0,1.2,5.7,61.9,1015.8
2479,131,2018-10-15,9.4,15.0,21.4,0.0,1.0,8.5,66.6,1013.5
2480,131,2018-10-16,10.8,13.7,18.9,0.0,1.1,9.3,76.4,1010.0
2481,131,2018-10-17,8.1,12.8,19.2,0.0,1.3,4.9,63.9,1009.3
2482,131,2018-10-18,5.8,11.1,17.3,0.0,1.9,6.0,72.0,1012.9
2483,131,2018-10-19,7.7,12.7,18.1,0.0,1.8,5.1,62.6,1017.9
2484,131,2018-10-20,6.5,12.9,20.8,0.0,0.9,4.0,59.5,1018.7
2485,131,2018-10-21,6.0,12.8,20.7,0.0,0.9,3.5,57.9,1016.6
2486,131,2018-10-22,8.1,13.8,20.0,0.0,0.8,5.3,59.0,1013.4
2487,131,2018-10-23,8.1,11.7,18.2,1.9,1.0,8.7,82.4,1011.1
2488,131,2018-10-24,7.3,12.3,18.3,0.0,0.9,7.2,74.0,1014.1
2489,131,2018-10-25,6.6,13.3,21.6,0.0,0.9,6.1,65.1,1013.6
2490,131,2018-10-26,10.8,12.0,13.4,11.4,1.1,8.2,78.4,1006.1
2491,131,2018-10-27,7.6,9.8,12.8,1.0,2.0,2.1,60.4,1008.4
2492,131,2018-10-28,6.3,10.6,16.2,6.7,1.7,4.9,68.4,1003.9
2493,131,2018-10-29,6.6,9.7,13.8,0.0,1.5,3.8,67.8,1007.6
2494,131,2018-10-30,2.9,7.4,11.8,0.0,1.6,-1.7,53.4,1014.7
2495,131,2018-10-31,4.8,8.3,13.2,0.0,1.5,0.0,58.8,1016.5
2496,131,2018-11-01,1.6,7.9,15.7,0.0,1.0,-0.2,60.6,1019.4
2497,131,2018-11-02,2.8,9.9,18.3,0.0,0.9,0.6,56.9,1020.8
2498,131,2018-11-03,4.0,10.7,19.2,0.0,0.9,1.8,58.5,1018.5
2499,131,2018-11-04,4.1,11.0,19.3,0.0,0.8,2.1,58.3,1015.6
2500,131,2018-11-05,4.8,11.1,18.2,0.0,0.8,3.8,63.0,1016.3
2501,131,2018-11-06,6.2,12.2,19.1,0.0,0.8,5.6,66.4,1018.1
2502,131,2018-11-07,10.6,12.7,14.0,0.3,1.0,9.8,82.8,1017.3
2503,131,2018-11-08,12.5,14.0,16.2,38.1,1.5,12.0,88.4,1006.6
2504,131,2018-11-09,9.4,12.4,16.2,0.3,1.9,6.8,70.1,1011.4
2505,131,2018-11-10,7.8,12.3,19.2,0.0,1.2,7.1,72.5,1017.4
2506,131,2018-11-11,4.3,9.0,11.5,0.0,1.0,5.4,79.0,1015.1
2507,131,2018-11-12,5.1,9.3,14.8,0.0,1.1,1.0,59.1,1012.6
2508,131,2018-11-13,4.0,9.0,15.4,0.0,0.9,2.1,63.6,1012.8
2509,131,2018-11-14,4.4,9.5,16.1,0.0,0.9,2.8,65.0,1016.1
2510,131,2018-11-15,3.9,9.7,16.3,0.0,0.8,2.6,63.6,1017.6
2511,131,2018-11-16,6.0,9.9,15.6,0.0,1.2,3.3,65.6,1014.9
2512,131,2018-11-17,2.8,7.1,12.2,0.0,1.3,-2.4,52.9,1016.3
2513,131,2018-11-18,0.7,6.3,11.3,0.0,0.8,-1.5,58.9,1014.7
2514,131,2018-11-19,3.6,8.5,13.3,0.0,1.1,0.0,56.5,1015.5
2515,131,2018-11-20,1.1,7.0,13.4,0.0,1.1,-7.0,38.3,1018.3
2516,131,2018-11-21,2.6,4.4,7.0,1.0,1.5,-1.0,68.8,1017.2
2517,131,2018-11-22,-0.9,3.8,8.3,0.0,1.3,-5.4,55.1,1018.9
2518,131,2018-11-23,-1.6,2.5,7.4,0.0,1.1,-10.8,39.1,1021.5
2519,131,2018-11-24,0.3,4.0,6.6,6.2,1.0,-0.5,74.4,1016.8
2520,131,2018-11-25,4.3,6.9,11.8,0.0,1.0,2.6,76.1,1017.5
2521,131,2018-11-26,-0.2,5.7,13.1,0.0,1.1,1.1,75.0,1017.7
2522,131,2018-11-27,0.4,7.8,14.2,0.0,0.9,2.8,72.5,1015.9
2523,131,2018-11-28,2.2,6.1,10.1,0.0,1.4,-10.4,31.3,1017.5
2524,131,2018-11-29,-0.3,5.1,9.6,0.0,1.0,-6.4,45.0,1019.2
2525,131,2018-11-30,0.1,4.9,10.1,0.0,1.1,-4.8,51.1,1019.8
2526,131,2018-12-01,0.6,5.3,11.0,0.0,1.0,-2.5,58.3,1020.2
2527,131,2018-12-02,1.4,7.7,14.6,0.0,0.8,1.2,64.4,1016.5
2528,131,2018-12-03,8.5,11.8,14.2,11.5,0.6,9.9,88.6,1009.6
2529,131,2018-12-04,2.9,9.0,13.7,14.1,1.8,5.1,77.4,1012.0
2530,131,2018-12-05,-1.4,1.7,4.1,0.0,1.9,-7.7,49.5,1019.4
2531,131,2018-12-06,0.0,2.8,6.0,1.3,1.5,-2.9,67.5,1016.1
2532,131,2018-12-07,-6.8,-4.7,2.2,0.0,3.0,-14.2,49.0,1024.7
2533,131,2018-12-08,-9.2,-6.2,-3.0,0.0,1.8,-15.7,48.4,1026.2
2534,131,2018-12-09,-9.9,-5.7,-1.2,0.0,1.4,-18.7,36.5,1029.0
2535,131,2018-12-10,-8.3,-2.5,3.4,0.0,1.4,-15.6,38.9,1026.7
2536,131,2018-12-11,-2.3,-1.2,0.2,1.6,1.3,-6.8,68.9,1021.2
2537,131,2018-12-12,-3.3,-0.9,2.8,0.0,1.3,-10.2,53.0,1022.3
2538,131,2018-12-13,-5.3,-1.3,4.4,0.0,1.8,-6.8,66.6,1022.5
2539,131,2018-12-14,-6.8,-2.9,1.4,0.0,1.3,-11.8,51.6,1027.8
2540,131,2018-12-15,-8.5,-2.7,3.1,0.0,1.0,-11.7,54.0,1025.0
2541,131,2018-12-16,-3.3,0.2,4.3,0.0,0.9,-5.8,64.0,1014.0
2542,131,2018-12-17,-0.1,3.1,7.5,0.0,1.7,-4.2,63.5,1011.5
2543,131,2018-12-18,-1.7,2.9,8.3,0.0,1.2,-2.5,68.9,1013.9
2544,131,2018-12-19,1.5,5.8,11.8,0.0,0.9,-1.8,59.3,1013.9
2545,131,2018-12-20,1.3,4.1,9.6,0.0,1.1,-5.0,53.3,1016.1
2546,131,2018-12-21,-1.4,4.6,10.3,0.0,0.8,-3.3,57.5,1016.1
2547,131,2018-12-22,2.0,7.0,12.9,0.0,0.9,-1.1,57.4,1015.8
2548,131,2018-12-23,-0.3,5.0,9.2,0.0,1.9,-5.9,47.0,1017.3
2549,131,2018-12-24,-4.0,-0.7,4.0,0.0,1.4,-12.3,42.4,1020.6
2550,131,2018-12-25,-5.9,-0.6,3.9,0.0,0.7,-7.1,61.9,1017.5
2551,131,2018-12-26,-2.3,1.2,5.0,0.0,1.9,-10.3,44.5,1017.5
2552,131,2018-12-27,-8.8,-7.0,-2.3,0.0,2.8,-19.6,37.6,1022.4
2553,131,2018-12-28,-11.6,-9.0,-5.2,0.0,1.9,-18.7,46.4,1025.0
2554,131,2018-12-29,-9.9,-6.0,-2.3,0.0,2.0,-17.0,43.4,1028.0
2555,131,2018-12-30,-10.3,-5.7,-0.5,0.0,1.1,-17.4,40.5,1030.2
2556,131,2018-12-31,-10.4,-4.7,1.8,0.0,1.1,-14.4,48.9,1029.7
2557,131,2019-01-01,-5.5,-2.7,0.3,0.0,1.4,-9.1,61.5,1026.3
2558,131,2019-01-02,-7.2,-3.1,1.5,0.0,1.4,-12.0,51.4,1027.0
2559,131,2019-01-03,-8.1,-2.5,3.9,0.0,0.9,-14.3,46.0,1027.9
2560,131,2019-01-04,-7.2,-1.2,3.8,0.0,0.8,-9.9,51.9,1023.4
2561,131,2019-01-05,-4.3,-0.7,3.0,0.0,1.5,-12.3,43.9,1019.6
2562,131,2019-01-06,-7.1,-2.3,3.9,0.0,1.1,-12.2,49.3,1021.2
2563,131,2019-01-07,-6.9,-1.0,3.9,0.0,1.2,-7.7,61.4,1021.1
2564,131,2019-01-08,-5.5,-1.8,2.3,0.0,1.8,-12.0,48.4,1021.5
2565,131,2019-01-09,-8.6,-3.6,1.5,0.0,1.1,-16.2,37.9,1025.4
2566,131,2019-01-10,-3.4,-1.0,1.4,0.0,0.9,-9.4,54.1,1019.4
2567,131,2019-01-11,-1.9,2.6,6.7,0.0,1.1,-5.1,58.4,1017.8
2568,131,2019-01-12,1.7,4.3,8.5,0.0,1.2,-3.9,56.9,1015.5
2569,131,2019-01-13,-3.4,1.8,8.0,0.0,0.9,-5.5,60.1,1018.2
2570,131,2019-01-14,-1.8,1.3,4.7,0.0,1.0,-3.9,68.8,1018.5
2571,131,2019-01-15,-5.3,-0.3,4.0,0.1,1.9,-5.9,66.4,1016.7
2572,131,2019-01-16,-7.2,-3.8,-0.4,0.0,1.5,-13.9,46.4,1019.6
2573,131,2019-01-17,-2.4,0.6,4.8,0.0,1.5,-8.6,53.1,1017.3
2574,131,2019-01-18,-5.0,0.8,6.7,0.0,1.0,-6.7,58.8,1020.4
2575,131,2019-01-19,-3.0,2.1,7.8,0.0,0.6,-5.1,59.3,1015.4
2576,131,2019-01-20,-3.2,0.5,3.9,0.0,2.3,-10.0,46.9,1015.1
2577,131,2019-01-21,-5.9,0.1,6.0,0.0,1.7,-8.9,51.0,1015.3
2578,131,2019-01-22,-1.1,3.2,8.8,0.0,1.3,-5.1,56.5,1012.7
2579,131,2019-01-23,-1.4,2.7,8.5,0.0,1.5,-7.4,51.1,1013.3
2580,131,2019-01-24,-4.0,1.1,6.9,0.0,1.4,-13.9,33.9,1017.4
2581,131,2019-01-25,-4.1,-0.6,4.9,0.0,1.8,-12.6,40.5,1016.8
2582,131,2019-01-26,-4.9,-2.1,2.6,0.0,1.8,-15.4,36.4,1020.9
2583,131,2019-01-27,-8.4,-0.8,6.1,0.0,1.0,-9.2,54.9,1020.1
2584,131,2019-01-28,-1.4,1.7,5.0,0.0,2.0,-7.9,52.9,1015.6
2585,131,2019-01-29,-6.0,0.4,7.2,0.0,1.1,-12.1,41.8,1020.3
2586,131,2019-01-30,-2.7,2.5,8.7,0.0,1.1,-6.8,51.6,1018.3
2587,131,2019-01-31,-4.3,-0.2,3.2,0.0,1.8,-10.3,48.5,1013.9
2588,131,2019-02-01,-6.1,-1.1,4.8,0.0,1.5,-10.3,51.0,1017.2
2589,131,2019-02-02,-4.9,1.5,7.2,0.0,0.8,-5.0,63.3,1015.4
2590,131,2019-02-03,2.2,4.4,7.2,13.3,1.3,2.2,85.9,1005.9
2591,131,2019-02-04,-0.9,1.4,5.2,0.0,1.7,-11.6,40.3,1018.3
2592,131,2019-02-05,-4.2,3.4,11.9,0.0,0.8,-8.8,44.6,1014.4
2593,131,2019-02-06,-0.9,6.1,12.5,0.0,1.0,-2.1,57.1,1009.2
2594,131,2019-02-07,-5.5,0.5,7.0,0.0,2.3,-8.6,53.0,1014.6
2595,131,2019-02-08,-7.9,-3.9,1.6,0.0,1.8,-16.2,39.3,1018.3
2596,131,2019-02-09,-5.5,-3.3,-0.1,0.0,2.2,-15.0,41.3,1020.5
